,price,size,ask_price,ask_size,bid_price,bid_size
2016-04-12 01:14:33.204654,,,41.74,,,
2016-04-12 01:14:33.205098,,,,9.0,,
2016-04-12 01:14:33.205809,41.75,,,,,
2016-04-12 01:14:33.206185,,11.0,,,,
2016-04-12 01:14:33.206621,,,,9.0,,
2016-04-12 01:14:33.207065,,11.0,,,,
2016-04-12 01:14:33.443251,,,,32.0,,
2016-04-12 01:14:33.444080,,7.0,,,,
2016-04-12 01:14:33.682645,,,,25.0,,
2016-04-12 01:14:33.683485,,13.0,,,,
2016-04-12 01:14:34.168402,,,,,,13.0
2016-04-12 01:14:34.169025,,,,14.0,,
2016-04-12 01:14:34.169611,,17.0,,,,
2016-04-12 01:14:34.468118,,,,28.0,,
2016-04-12 01:14:34.468953,,16.0,,,,
2016-04-12 01:14:35.489848,,,,35.0,,
2016-04-12 01:14:35.490688,,14.0,,,,
2016-04-12 01:14:36.487445,,,,34.0,,
2016-04-12 01:14:36.488264,,15.0,,,,
2016-04-12 01:14:37.490301,,,,41.0,,
2016-04-12 01:14:37.792290,,,,,,1.0
2016-04-12 01:14:38.192721,,,41.73,,,
2016-04-12 01:14:38.193195,,,,74.0,,
2016-04-12 01:14:38.193908,41.74,,,,,
2016-04-12 01:14:38.194250,,5.0,,,,
2016-04-12 01:14:38.194813,,,,74.0,,
2016-04-12 01:14:38.195367,,5.0,,,,
2016-04-12 01:14:39.195326,,,,44.0,,
2016-04-12 01:14:39.196147,,6.0,,,,
2016-04-12 01:14:40.198274,,,,48.0,,
2016-04-12 01:14:41.440527,,,,49.0,,
2016-04-12 01:14:41.441358,,5.0,,,,
2016-04-12 01:14:42.203280,,,,50.0,,
2016-04-12 01:14:42.204114,,6.0,,,,
2016-04-12 01:14:42.606245,,,,,41.73,
2016-04-12 01:14:42.606807,,,,,,2.0
2016-04-12 01:14:42.607615,,,,,,2.0
2016-04-12 01:14:42.608415,,,,8.0,,
2016-04-12 01:14:42.609153,,12.0,,,,
2016-04-12 01:14:42.844047,,,41.72,,,
2016-04-12 01:14:42.844706,,,,77.0,,
2016-04-12 01:14:42.845412,41.73,,,,,
2016-04-12 01:14:42.845829,,5.0,,,,
2016-04-12 01:14:42.846312,,,,77.0,,
2016-04-12 01:14:42.846746,,5.0,,,,
2016-04-12 01:14:43.608121,,,,,,8.0
2016-04-12 01:14:43.846986,,,,56.0,,
2016-04-12 01:14:43.847821,,6.0,,,,
2016-04-12 01:14:44.086385,,,,12.0,,
2016-04-12 01:14:44.087218,,8.0,,,,
2016-04-12 01:14:44.325568,,,,22.0,,
2016-04-12 01:14:44.326399,,6.0,,,,
2016-04-12 01:14:45.111998,,,,41.0,,
2016-04-12 01:14:45.112858,,3.0,,,,
2016-04-12 01:14:45.815173,,,,,,3.0
2016-04-12 01:14:45.815709,,,,43.0,,
2016-04-12 01:14:45.816168,,1.0,,,,
2016-04-12 01:14:46.816404,,,,41.0,,
2016-04-12 01:14:46.817240,,4.0,,,,
2016-04-12 01:14:47.819302,,,,42.0,,
2016-04-12 01:14:48.323160,,,,,,1.0
2016-04-12 01:14:48.323725,41.74,,,,,
2016-04-12 01:14:48.324048,,19.0,,,,
2016-04-12 01:14:48.324497,,,,48.0,,
2016-04-12 01:14:48.324940,,19.0,,,,
2016-04-12 01:14:48.560703,41.73,,,,,
2016-04-12 01:14:48.561355,,1.0,,,,
2016-04-12 01:14:48.561961,,,,49.0,,
2016-04-12 01:14:48.562543,,1.0,,,,
2016-04-12 01:14:49.562809,41.74,,,,,
2016-04-12 01:14:49.563464,,20.0,,,,
2016-04-12 01:14:49.564074,,,,50.0,,
2016-04-12 01:14:49.564527,,20.0,,,,
2016-04-12 01:14:49.925033,41.73,,,,,
2016-04-12 01:14:49.925692,,1.0,,,,
2016-04-12 01:14:49.926308,,,,49.0,,
2016-04-12 01:14:49.926944,,1.0,,,,
2016-04-12 01:14:50.927302,,,,45.0,,
2016-04-12 01:14:50.928044,,5.0,,,,
2016-04-12 01:14:51.529453,,,,11.0,,
2016-04-12 01:14:51.530272,,14.0,,,,
2016-04-12 01:14:52.532043,,,,9.0,,
2016-04-12 01:14:52.532869,,9.0,,,,
2016-04-12 01:14:52.771183,,22.0,,,,
2016-04-12 01:14:53.534630,,9.0,,,,
2016-04-12 01:14:53.773727,,,,18.0,,
2016-04-12 01:14:53.774382,,8.0,,,,
2016-04-12 01:14:54.637542,,,,10.0,,
2016-04-12 01:14:55.038404,,,,9.0,,
2016-04-12 01:14:55.039250,,16.0,,,,
2016-04-12 01:14:55.640570,,,,17.0,,
2016-04-12 01:14:55.641403,,8.0,,,,
2016-04-12 01:14:55.880278,,,,10.0,,
2016-04-12 01:14:55.881138,,9.0,,,,
2016-04-12 01:14:56.242410,,,,21.0,,
2016-04-12 01:14:56.243241,,5.0,,,,
2016-04-12 01:14:56.543490,41.74,,,,,
2016-04-12 01:14:56.544148,,41.0,,,,
2016-04-12 01:14:56.544762,,,,43.0,,
2016-04-12 01:14:56.545276,,41.0,,,,
2016-04-12 01:14:56.783090,,,41.73,,,
2016-04-12 01:14:56.783775,,,,1.0,,
2016-04-12 01:14:56.784400,,,,1.0,,
2016-04-12 01:14:56.784869,,34.0,,,,
2016-04-12 01:14:57.022626,,,,4.0,,
2016-04-12 01:14:57.023469,,17.0,,,,
2016-04-12 01:14:57.263277,,,,,41.74,
2016-04-12 01:14:57.263635,,,,,,1.0
2016-04-12 01:14:57.741336,,,,6.0,,
2016-04-12 01:14:57.742182,,10.0,,,,
2016-04-12 01:14:57.742796,,,,4.0,,
2016-04-12 01:14:57.743406,,19.0,,,,
2016-04-12 01:14:58.649750,,,,3.0,,
2016-04-12 01:14:58.650594,,16.0,,,,
2016-04-12 01:14:59.251497,,,,14.0,,
2016-04-12 01:14:59.252319,,5.0,,,,
2016-04-12 01:14:59.490793,,,,17.0,,
2016-04-12 01:14:59.491626,,2.0,,,,
2016-04-12 01:14:59.492263,,,,24.0,,
2016-04-12 01:14:59.492717,,1.0,,,,
2016-04-12 01:15:00.454672,,,,27.0,,
2016-04-12 01:15:00.494821,,2.0,,,,
2016-04-12 01:15:00.692944,,,,7.0,,
2016-04-12 01:15:00.693383,,13.0,,,,
2016-04-12 01:15:00.932826,,,,4.0,,
2016-04-12 01:15:00.933671,,17.0,,,,
2016-04-12 01:15:01.658155,,,,5.0,,
2016-04-12 01:15:01.658975,,23.0,,,,
2016-04-12 01:15:02.660326,,,,4.0,,
2016-04-12 01:15:03.663665,,,,7.0,,
2016-04-12 01:15:03.664507,,20.0,,,,
2016-04-12 01:15:04.665856,,17.0,,,,
2016-04-12 01:15:05.668360,,,,5.0,,
2016-04-12 01:15:05.669201,,24.0,,,,
2016-04-12 01:15:06.671123,,,,7.0,,
2016-04-12 01:15:06.671958,,18.0,,,,
2016-04-12 01:15:07.673544,,,,6.0,,
2016-04-12 01:15:07.674354,,27.0,,,,
2016-04-12 01:15:08.376849,,,,,41.73,
2016-04-12 01:15:08.377383,,,,,,5.0
2016-04-12 01:15:08.377921,,,,,,5.0
2016-04-12 01:15:08.378460,,,41.72,,,
2016-04-12 01:15:08.378778,,,,17.0,,
2016-04-12 01:15:08.379298,41.73,,,,,
2016-04-12 01:15:08.379605,,19.0,,,,
2016-04-12 01:15:08.380040,,,,17.0,,
2016-04-12 01:15:08.380478,,19.0,,,,
2016-04-12 01:15:08.614480,,,,9.0,,
2016-04-12 01:15:08.615193,,24.0,,,,
2016-04-12 01:15:09.579060,,,,8.0,,
2016-04-12 01:15:09.579901,,37.0,,,,
2016-04-12 01:15:09.981890,,,,,41.72,
2016-04-12 01:15:09.982246,,,,,,6.0
2016-04-12 01:15:09.982701,,,,,,6.0
2016-04-12 01:15:09.983237,,,41.71,,,
2016-04-12 01:15:09.983556,,,,44.0,,
2016-04-12 01:15:09.984098,41.72,,,,,
2016-04-12 01:15:09.984415,,3.0,,,,
2016-04-12 01:15:09.984855,,,,44.0,,
2016-04-12 01:15:09.985288,,3.0,,,,
2016-04-12 01:15:10.983206,,,,38.0,,
2016-04-12 01:15:10.983856,,1.0,,,,
2016-04-12 01:15:11.462634,,,,40.0,,
2016-04-12 01:15:11.463468,,2.0,,,,
2016-04-12 01:15:12.286870,,,,32.0,,
2016-04-12 01:15:12.287536,,8.0,,,,
2016-04-12 01:15:13.289536,,,,35.0,,
2016-04-12 01:15:13.290164,,3.0,,,,
2016-04-12 01:15:14.292625,,,,38.0,,
2016-04-12 01:15:14.533016,,,,,,2.0
2016-04-12 01:15:14.533619,41.73,,,,,
2016-04-12 01:15:14.533967,,46.0,,,,
2016-04-12 01:15:14.534420,,,,49.0,,
2016-04-12 01:15:14.534893,,46.0,,,,
2016-04-12 01:15:15.495914,,,,53.0,,
2016-04-12 01:15:15.496744,,47.0,,,,
2016-04-12 01:15:16.397726,41.72,,,,,
2016-04-12 01:15:16.398263,,2.0,,,,
2016-04-12 01:15:16.398835,,,,46.0,,
2016-04-12 01:15:16.399426,,2.0,,,,
2016-04-12 01:15:17.101421,,,,,,1.0
2016-04-12 01:15:17.102016,,,41.72,,,
2016-04-12 01:15:17.102350,,,,1.0,,
2016-04-12 01:15:17.102877,41.73,,,,,
2016-04-12 01:15:17.103195,,34.0,,,,
2016-04-12 01:15:17.103635,,,,1.0,,
2016-04-12 01:15:17.104077,,34.0,,,,
2016-04-12 01:15:18.102132,,36.0,,,,
2016-04-12 01:15:19.104044,,,,5.0,,
2016-04-12 01:15:19.106200,,30.0,,,,
2016-04-12 01:15:20.107866,,,,7.0,,
2016-04-12 01:15:22.111868,,29.0,,,,
2016-04-12 01:15:22.591977,,,,,41.73,
2016-04-12 01:15:22.592320,,,,,,23.0
2016-04-12 01:15:22.592781,,,,,,23.0
2016-04-12 01:15:22.593301,,,41.73,,,
2016-04-12 01:15:22.593637,,,,2.0,,
2016-04-12 01:15:22.594158,41.74,,,,,
2016-04-12 01:15:22.594468,,47.0,,,,
2016-04-12 01:15:22.594898,,,,2.0,,
2016-04-12 01:15:22.595337,,47.0,,,,
2016-04-12 01:15:23.315896,,,,,,1.0
2016-04-12 01:15:23.554369,,,,4.0,,
2016-04-12 01:15:23.555030,,28.0,,,,
2016-04-12 01:15:24.317163,,,,9.0,,
2016-04-12 01:15:24.318065,,21.0,,,,
2016-04-12 01:15:25.319451,,18.0,,,,
2016-04-12 01:15:26.322290,,14.0,,,,
2016-04-12 01:15:27.524908,,13.0,,,,
2016-04-12 01:15:28.329389,,,,,,2.0
2016-04-12 01:15:28.329879,,,,6.0,,
2016-04-12 01:15:28.330362,,21.0,,,,
2016-04-12 01:15:29.329422,,26.0,,,,
2016-04-12 01:15:29.931273,,,,8.0,,
2016-04-12 01:15:29.932115,,14.0,,,,
2016-04-12 01:15:30.170671,,,,16.0,,
2016-04-12 01:15:30.171503,,2.0,,,,
2016-04-12 01:15:30.432654,,,,9.0,,
2016-04-12 01:15:30.433491,,11.0,,,,
2016-04-12 01:15:30.933631,,,,8.0,,
2016-04-12 01:15:30.934607,,26.0,,,,
2016-04-12 01:15:31.172731,,,,4.0,,
2016-04-12 01:15:31.173389,,43.0,,,,
2016-04-12 01:15:33.740222,,49.0,,,,
2016-04-12 01:15:34.242497,,,,,,4.0
2016-04-12 01:15:34.243231,,,41.72,,,
2016-04-12 01:15:34.243645,,,,10.0,,
2016-04-12 01:15:34.244167,41.73,,,,,
2016-04-12 01:15:34.244504,,21.0,,,,
2016-04-12 01:15:34.244949,,,,10.0,,
2016-04-12 01:15:34.245390,,21.0,,,,
2016-04-12 01:15:34.842481,,,,6.0,,
2016-04-12 01:15:34.843130,,31.0,,,,
2016-04-12 01:15:35.082723,,,,,41.72,
2016-04-12 01:15:35.083071,,,,,,3.0
2016-04-12 01:15:35.083580,,,,,,3.0
2016-04-12 01:15:35.084207,,,41.71,,,
2016-04-12 01:15:35.084534,,,,41.0,,
2016-04-12 01:15:35.084979,,,,41.0,,
2016-04-12 01:15:35.085424,,46.0,,,,
2016-04-12 01:15:35.321616,,,,,,1.0
2016-04-12 01:15:35.322157,41.72,,,,,
2016-04-12 01:15:35.322474,,18.0,,,,
2016-04-12 01:15:35.322944,,,,16.0,,
2016-04-12 01:15:35.323393,,18.0,,,,
2016-04-12 01:15:35.645033,,,,8.0,,
2016-04-12 01:15:35.645681,,22.0,,,,
2016-04-12 01:15:36.647647,,,,6.0,,
2016-04-12 01:15:36.648491,,24.0,,,,
2016-04-12 01:15:37.650158,,,,3.0,,
2016-04-12 01:15:37.651112,,44.0,,,,
2016-04-12 01:15:38.652539,,42.0,,,,
2016-04-12 01:15:39.654790,,,,7.0,,
2016-04-12 01:15:39.655771,,23.0,,,,
2016-04-12 01:15:39.894417,,,,8.0,,
2016-04-12 01:15:39.895266,,12.0,,,,
2016-04-12 01:15:40.356991,,13.0,,,,
2016-04-12 01:15:41.498392,,6.0,,,,
2016-04-12 01:15:42.362401,,11.0,,,,
2016-04-12 01:15:42.663026,,,,6.0,,
2016-04-12 01:15:42.663864,,20.0,,,,
2016-04-12 01:15:43.065549,,,,,,5.0
2016-04-12 01:15:43.564868,,,,8.0,,
2016-04-12 01:15:43.565527,,6.0,,,,
2016-04-12 01:15:43.866320,,,,7.0,,
2016-04-12 01:15:43.867156,,31.0,,,,
2016-04-12 01:15:44.268675,,,,,41.71,
2016-04-12 01:15:44.269160,,,,,,1.0
2016-04-12 01:15:44.269627,,,,,,1.0
2016-04-12 01:15:44.270162,,,41.7,,,
2016-04-12 01:15:44.270477,,,,20.0,,
2016-04-12 01:15:44.270998,41.71,,,,,
2016-04-12 01:15:44.271343,,11.0,,,,
2016-04-12 01:15:44.271782,,,,20.0,,
2016-04-12 01:15:44.272219,,11.0,,,,
2016-04-12 01:15:45.271146,,,,18.0,,
2016-04-12 01:15:45.271922,,13.0,,,,
2016-04-12 01:15:45.671529,,,,16.0,,
2016-04-12 01:15:45.672368,,26.0,,,,
2016-04-12 01:15:46.173118,,,,15.0,,
2016-04-12 01:15:46.174067,,2.0,,,,
2016-04-12 01:15:47.174971,,4.0,,,,
2016-04-12 01:15:48.077318,,,,14.0,,
2016-04-12 01:15:48.078036,,6.0,,,,
2016-04-12 01:15:48.317111,,,,15.0,,
2016-04-12 01:15:48.578893,,,,12.0,,
2016-04-12 01:15:48.579622,,24.0,,,,
2016-04-12 01:15:49.581295,,31.0,,,,
2016-04-12 01:15:50.584597,,,,11.0,,
2016-04-12 01:15:50.585439,,45.0,,,,
2016-04-12 01:15:51.587176,,,,10.0,,
2016-04-12 01:15:52.589476,,,,12.0,,
2016-04-12 01:15:52.590325,,43.0,,,,
2016-04-12 01:15:53.591919,,30.0,,,,
2016-04-12 01:15:54.295646,,,,,41.7,
2016-04-12 01:15:54.296148,,,,,,8.0
2016-04-12 01:15:54.296613,,,,,,8.0
2016-04-12 01:15:54.297150,,,41.69,,,
2016-04-12 01:15:54.297491,,,,13.0,,
2016-04-12 01:15:54.298016,41.7,,,,,
2016-04-12 01:15:54.298341,,26.0,,,,
2016-04-12 01:15:54.298702,,,,13.0,,
2016-04-12 01:15:54.299052,,26.0,,,,
2016-04-12 01:15:54.533599,,,,7.0,,
2016-04-12 01:15:54.534586,,32.0,,,,
2016-04-12 01:15:55.095733,41.71,,,,,
2016-04-12 01:15:55.096240,,51.0,,,,
2016-04-12 01:15:55.096848,,,,19.0,,
2016-04-12 01:15:55.097348,,51.0,,,,
2016-04-12 01:15:55.335244,,,,14.0,,
2016-04-12 01:15:55.335885,,52.0,,,,
2016-04-12 01:15:56.098716,,,,16.0,,
2016-04-12 01:15:56.099556,,50.0,,,,
2016-04-12 01:15:56.339543,,,,,,1.0
2016-04-12 01:15:56.577741,,,41.7,,,
2016-04-12 01:15:56.578398,,,,1.0,,
2016-04-12 01:15:56.579003,,,,1.0,,
2016-04-12 01:15:56.579536,,48.0,,,,
2016-04-12 01:15:56.817447,,,41.69,,,
2016-04-12 01:15:56.818102,,,,28.0,,
2016-04-12 01:15:56.818727,,,,28.0,,
2016-04-12 01:15:56.819603,,49.0,,,,
2016-04-12 01:15:56.820384,41.7,,,,,
2016-04-12 01:15:56.820821,,11.0,,,,
2016-04-12 01:15:56.821323,,,,15.0,,
2016-04-12 01:15:56.821771,,11.0,,,,
2016-04-12 01:15:57.303064,,,,,,5.0
2016-04-12 01:15:57.702728,,,,13.0,,
2016-04-12 01:15:57.703569,,17.0,,,,
2016-04-12 01:15:58.705068,,16.0,,,,
2016-04-12 01:15:59.306025,,,,8.0,,
2016-04-12 01:15:59.306458,,43.0,,,,
2016-04-12 01:16:00.008243,,,,11.0,,
2016-04-12 01:16:00.057514,,20.0,,,,
2016-04-12 01:16:00.247556,,19.0,,,,
2016-04-12 01:16:00.911403,,10.0,,,,
2016-04-12 01:16:01.451789,,,,5.0,,
2016-04-12 01:16:01.452670,,24.0,,,,
2016-04-12 01:16:01.713515,,,,10.0,,
2016-04-12 01:16:01.714379,,14.0,,,,
2016-04-12 01:16:01.953050,,,,5.0,,
2016-04-12 01:16:01.953861,,34.0,,,,
2016-04-12 01:16:02.816927,,42.0,,,,
2016-04-12 01:16:03.219448,,,,,41.69,
2016-04-12 01:16:03.219785,,,,,,4.0
2016-04-12 01:16:03.220240,,,,,,4.0
2016-04-12 01:16:03.220786,,,41.68,,,
2016-04-12 01:16:03.221102,,,,5.0,,
2016-04-12 01:16:03.221619,41.69,,,,,
2016-04-12 01:16:03.221930,,26.0,,,,
2016-04-12 01:16:03.222370,,26.0,,,,
2016-04-12 01:16:03.719356,,,,11.0,,
2016-04-12 01:16:03.720292,,23.0,,,,
2016-04-12 01:16:04.722087,,,,9.0,,
2016-04-12 01:16:04.723057,,31.0,,,,
2016-04-12 01:16:05.022814,,,,10.0,,
2016-04-12 01:16:05.023648,,16.0,,,,
2016-04-12 01:16:05.523635,,,,9.0,,
2016-04-12 01:16:05.524388,,33.0,,,,
2016-04-12 01:16:06.526586,,40.0,,,,
2016-04-12 01:16:07.528977,,,,7.0,,
2016-04-12 01:16:07.529817,,50.0,,,,
2016-04-12 01:16:08.531261,,,,3.0,,
2016-04-12 01:16:08.532099,,52.0,,,,
2016-04-12 01:16:09.034084,,,,,41.68,
2016-04-12 01:16:09.034420,,,,,,3.0
2016-04-12 01:16:09.034969,,,,,,3.0
2016-04-12 01:16:09.035560,,,41.67,,,
2016-04-12 01:16:09.035890,,,,17.0,,
2016-04-12 01:16:09.036341,,,,17.0,,
2016-04-12 01:16:09.036788,,55.0,,,,
2016-04-12 01:16:09.272149,41.68,,,,,
2016-04-12 01:16:09.272661,,16.0,,,,
2016-04-12 01:16:09.273115,,,,7.0,,
2016-04-12 01:16:09.273566,,16.0,,,,
2016-04-12 01:16:09.534418,,,,10.0,,
2016-04-12 01:16:09.535255,,8.0,,,,
2016-04-12 01:16:09.773824,,1.0,,,,
2016-04-12 01:16:10.013498,41.69,,,,,
2016-04-12 01:16:10.014156,,54.0,,,,
2016-04-12 01:16:10.014804,,,,17.0,,
2016-04-12 01:16:10.015374,,54.0,,,,
2016-04-12 01:16:10.253242,,,,,,2.0
2016-04-12 01:16:10.492380,,,41.68,,,
2016-04-12 01:16:10.493038,,,,1.0,,
2016-04-12 01:16:10.493651,,,,1.0,,
2016-04-12 01:16:10.494157,,52.0,,,,
2016-04-12 01:16:11.478628,,,,3.0,,
2016-04-12 01:16:11.479493,,44.0,,,,
2016-04-12 01:16:11.719257,,,,,,1.0
2016-04-12 01:16:11.719969,,,41.67,,,
2016-04-12 01:16:11.720299,,,,35.0,,
2016-04-12 01:16:11.720752,,,,35.0,,
2016-04-12 01:16:11.721200,,50.0,,,,
2016-04-12 01:16:11.958546,,,,,41.67,
2016-04-12 01:16:11.958951,,,,,,3.0
2016-04-12 01:16:11.959398,,,,,,3.0
2016-04-12 01:16:11.960064,,,41.68,,,
2016-04-12 01:16:11.960474,,,,1.0,,
2016-04-12 01:16:11.960949,,,,1.0,,
2016-04-12 01:16:11.961416,,52.0,,,,
2016-04-12 01:16:12.543358,,,41.67,,,
2016-04-12 01:16:12.543877,,,,17.0,,
2016-04-12 01:16:12.544367,,,,17.0,,
2016-04-12 01:16:12.544825,,56.0,,,,
2016-04-12 01:16:12.782570,,,41.68,,,
2016-04-12 01:16:12.783068,,,,1.0,,
2016-04-12 01:16:12.783522,,,,1.0,,
2016-04-12 01:16:13.646210,,,,3.0,,
2016-04-12 01:16:13.646865,,44.0,,,,
2016-04-12 01:16:14.549948,,,,,41.68,
2016-04-12 01:16:14.550438,,,,,,2.0
2016-04-12 01:16:14.551099,,,,,,2.0
2016-04-12 01:16:14.551605,,,,1.0,,
2016-04-12 01:16:14.552061,,42.0,,,,
2016-04-12 01:16:15.250447,,,41.67,,,
2016-04-12 01:16:15.251107,,,,32.0,,
2016-04-12 01:16:15.251777,,,,32.0,,
2016-04-12 01:16:15.252270,,40.0,,,,
2016-04-12 01:16:15.489339,,,,35.0,,
2016-04-12 01:16:15.490049,,38.0,,,,
2016-04-12 01:16:15.730475,,,,,,11.0
2016-04-12 01:16:15.968637,,,,21.0,,
2016-04-12 01:16:15.969602,,44.0,,,,
2016-04-12 01:16:16.854893,41.68,,,,,
2016-04-12 01:16:16.855547,,25.0,,,,
2016-04-12 01:16:16.856101,,,,8.0,,
2016-04-12 01:16:16.856575,,25.0,,,,
2016-04-12 01:16:17.094340,,,,4.0,,
2016-04-12 01:16:17.095082,,41.0,,,,
2016-04-12 01:16:17.957652,,,,2.0,,
2016-04-12 01:16:17.958485,,56.0,,,,
2016-04-12 01:16:20.402081,,55.0,,,,
2016-04-12 01:16:20.404629,,,,,41.67,
2016-04-12 01:16:20.405079,,,,,,2.0
2016-04-12 01:16:20.405569,,,,,,2.0
2016-04-12 01:16:20.406111,,,41.66,,,
2016-04-12 01:16:20.406438,,,,12.0,,
2016-04-12 01:16:20.406961,41.67,,,,,
2016-04-12 01:16:20.407281,,11.0,,,,
2016-04-12 01:16:20.407791,,,,12.0,,
2016-04-12 01:16:20.408149,,11.0,,,,
2016-04-12 01:16:20.641240,,,,13.0,,
2016-04-12 01:16:20.642175,,7.0,,,,
2016-04-12 01:16:21.065033,,,,7.0,,
2016-04-12 01:16:21.065941,,14.0,,,,
2016-04-12 01:16:21.544801,,,,,,3.0
2016-04-12 01:16:21.782931,,,,4.0,,
2016-04-12 01:16:21.783855,,25.0,,,,
2016-04-12 01:16:22.024502,,,,,41.66,
2016-04-12 01:16:22.024904,,,,,,1.0
2016-04-12 01:16:22.025350,,,,,,1.0
2016-04-12 01:16:22.025791,,,,3.0,,
2016-04-12 01:16:22.026239,,34.0,,,,
2016-04-12 01:16:22.969906,,,,,,7.0
2016-04-12 01:16:22.970368,,,,5.0,,
2016-04-12 01:16:22.970935,,38.0,,,,
2016-04-12 01:16:23.971961,,39.0,,,,
2016-04-12 01:16:24.973547,,40.0,,,,
2016-04-12 01:16:25.976488,,,,7.0,,
2016-04-12 01:16:25.977337,,23.0,,,,
2016-04-12 01:16:27.981611,,,,10.0,,
2016-04-12 01:16:27.982265,,21.0,,,,
2016-04-12 01:16:29.084410,,26.0,,,,
2016-04-12 01:16:29.563460,,,,6.0,,
2016-04-12 01:16:29.564303,,47.0,,,,
2016-04-12 01:16:30.388272,,,,8.0,,
2016-04-12 01:16:30.389026,,37.0,,,,
2016-04-12 01:16:31.430930,,,,,,1.0
2016-04-12 01:16:31.431389,,,,7.0,,
2016-04-12 01:16:31.431842,,46.0,,,,
2016-04-12 01:16:31.669985,,,41.65,,,
2016-04-12 01:16:31.670639,,,,65.0,,
2016-04-12 01:16:31.671255,,,,65.0,,
2016-04-12 01:16:31.671884,,28.0,,,,
2016-04-12 01:16:31.909356,41.66,,,,,
2016-04-12 01:16:31.909898,,5.0,,,,
2016-04-12 01:16:31.910411,,,,43.0,,
2016-04-12 01:16:31.910898,,5.0,,,,
2016-04-12 01:16:32.394913,,,,,,10.0
2016-04-12 01:16:32.694518,,,,34.0,,
2016-04-12 01:16:32.695162,,9.0,,,,
2016-04-12 01:16:33.095911,,,,28.0,,
2016-04-12 01:16:33.096859,,16.0,,,,
2016-04-12 01:16:33.337097,,,,,41.65,
2016-04-12 01:16:33.337484,,,,,,1.0
2016-04-12 01:16:33.337937,,,,,,1.0
2016-04-12 01:16:33.338385,,,,9.0,,
2016-04-12 01:16:33.338841,,33.0,,,,
2016-04-12 01:16:34.199865,,,41.64,,,
2016-04-12 01:16:34.200310,,,,75.0,,
2016-04-12 01:16:34.200920,41.65,,,,,
2016-04-12 01:16:34.201239,,1.0,,,,
2016-04-12 01:16:34.201683,,,,75.0,,
2016-04-12 01:16:34.202117,,1.0,,,,
2016-04-12 01:16:34.439812,41.66,,,,,
2016-04-12 01:16:34.440255,,38.0,,,,
2016-04-12 01:16:34.440766,,,,72.0,,
2016-04-12 01:16:34.441218,,38.0,,,,
2016-04-12 01:16:35.001831,,,,71.0,,
2016-04-12 01:16:35.002436,,35.0,,,,
2016-04-12 01:16:35.403409,,,,65.0,,
2016-04-12 01:16:35.403939,,44.0,,,,
2016-04-12 01:16:35.642797,,,,72.0,,
2016-04-12 01:16:35.643355,,45.0,,,,
2016-04-12 01:16:35.881792,41.65,,,,,
2016-04-12 01:16:35.882577,,1.0,,,,
2016-04-12 01:16:35.883292,,,,56.0,,
2016-04-12 01:16:35.883749,,1.0,,,,
2016-04-12 01:16:35.884298,41.66,,,,,
2016-04-12 01:16:35.884619,,52.0,,,,
2016-04-12 01:16:35.885063,,,,58.0,,
2016-04-12 01:16:35.885506,,52.0,,,,
2016-04-12 01:16:36.121516,,,41.65,,,
2016-04-12 01:16:36.121964,,,,1.0,,
2016-04-12 01:16:36.122597,,,,1.0,,
2016-04-12 01:16:36.123079,,35.0,,,,
2016-04-12 01:16:36.123647,,,41.64,,,
2016-04-12 01:16:36.123971,,,,69.0,,
2016-04-12 01:16:36.124487,41.65,,,,,
2016-04-12 01:16:36.124878,,1.0,,,,
2016-04-12 01:16:36.125361,,,,69.0,,
2016-04-12 01:16:36.125857,,1.0,,,,
2016-04-12 01:16:36.360643,,,,,41.64,
2016-04-12 01:16:36.361006,,,,,,2.0
2016-04-12 01:16:36.361524,,,,,,2.0
2016-04-12 01:16:36.362012,,,,68.0,,
2016-04-12 01:16:36.363367,,,,,41.65,
2016-04-12 01:16:36.363744,,,,,,1.0
2016-04-12 01:16:36.364193,,,,,,1.0
2016-04-12 01:16:36.364645,,,,53.0,,
2016-04-12 01:16:36.598738,,,,21.0,,
2016-04-12 01:16:36.599402,,2.0,,,,
2016-04-12 01:16:36.907645,,,,,41.64,
2016-04-12 01:16:36.908100,,,,,,5.0
2016-04-12 01:16:36.908738,,,,,,5.0
2016-04-12 01:16:36.909221,,,,5.0,,
2016-04-12 01:16:36.909731,,11.0,,,,
2016-04-12 01:16:37.207441,,,,20.0,,
2016-04-12 01:16:37.208268,,9.0,,,,
2016-04-12 01:16:38.209944,,,,13.0,,
2016-04-12 01:16:38.210973,,14.0,,,,
2016-04-12 01:16:38.610948,,,,25.0,,
2016-04-12 01:16:39.212701,,,,13.0,,
2016-04-12 01:16:39.213353,,15.0,,,,
2016-04-12 01:16:40.115457,,,,17.0,,
2016-04-12 01:16:40.918408,,,,,,2.0
2016-04-12 01:16:40.918875,,,,8.0,,
2016-04-12 01:16:40.919359,,16.0,,,,
2016-04-12 01:16:41.518793,,,,16.0,,
2016-04-12 01:16:41.519629,,15.0,,,,
2016-04-12 01:16:41.921203,,,,,,4.0
2016-04-12 01:16:41.921827,,,,30.0,,
2016-04-12 01:16:41.922443,,14.0,,,,
2016-04-12 01:16:42.221333,,,41.63,,,
2016-04-12 01:16:42.222015,,,,22.0,,
2016-04-12 01:16:42.222718,,,,22.0,,
2016-04-12 01:16:42.223331,,16.0,,,,
2016-04-12 01:16:42.462094,,,,,41.63,
